enunciado,pergunta,NOME_CURSO,resposta,n,perc,categoria,tipo
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras - Inglês (1162185),2,2,0.2,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras - Inglês (1162185),3,1,0.1,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras - Inglês (1162185),4,2,0.2,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras - Inglês (1162185),5,1,0.1,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras - Inglês (1162185),6,2,0.2,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras-Português (Licenciatura) (1158116),1,8,0.5333333333333333,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras-Português (Licenciatura) (1158116),2,2,0.13333333333333333,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras-Português (Licenciatura) (1158116),3,2,0.13333333333333333,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras-Português (Licenciatura) (1158116),4,2,0.13333333333333333,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras-Português (Licenciatura) (1158116),6,1,0.06666666666666667,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras-Português (Licenciatura) (1160083),1,8,0.2962962962962963,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras-Português (Licenciatura) (1160083),2,3,0.1111111111111111,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras-Português (Licenciatura) (1160083),3,3,0.1111111111111111,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras-Português (Licenciatura) (1160083),4,5,0.18518518518518517,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras-Português (Licenciatura) (1160083),5,5,0.18518518518518517,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Letras-Português (Licenciatura) (1160083),6,3,0.1111111111111111,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Bacharelado) (313448),3,1,0.25,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Bacharelado) (313448),4,1,0.25,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Bacharelado) (313448),5,1,0.25,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Bacharelado) (313448),6,1,0.25,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Licenciatura) (1152880),1,5,0.7142857142857143,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Licenciatura) (1152880),2,2,0.2857142857142857,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Licenciatura) (13448),1,3,0.2727272727272727,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Licenciatura) (13448),2,2,0.18181818181818182,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Licenciatura) (13448),3,1,0.09090909090909091,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Licenciatura) (13448),4,1,0.09090909090909091,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Licenciatura) (13448),5,3,0.2727272727272727,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Licenciatura) (13448),6,1,0.09090909090909091,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Licenciatura) (99806),3,2,0.6666666666666666,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Matemática (Licenciatura) (99806),5,1,0.3333333333333333,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Música (Licenciatura) (118630),1,10,0.6666666666666666,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Música (Licenciatura) (118630),2,1,0.06666666666666667,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Música (Licenciatura) (118630),3,3,0.2,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Música (Licenciatura) (118630),4,1,0.06666666666666667,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Pedagogia (Licenciatura) (13410),1,19,0.5588235294117647,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Pedagogia (Licenciatura) (13410),2,4,0.11764705882352941,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Pedagogia (Licenciatura) (13410),3,6,0.17647058823529413,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Pedagogia (Licenciatura) (13410),5,4,0.11764705882352941,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Pedagogia (Licenciatura) (13410),6,1,0.029411764705882353,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Pedagogia (Licenciatura) (13452),1,6,0.3333333333333333,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Pedagogia (Licenciatura) (13452),2,4,0.2222222222222222,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Pedagogia (Licenciatura) (13452),3,1,0.05555555555555555,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Pedagogia (Licenciatura) (13452),4,2,0.1111111111111111,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Pedagogia (Licenciatura) (13452),5,1,0.05555555555555555,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Pedagogia (Licenciatura) (13452),6,4,0.2222222222222222,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Química (Licenciatura) (1152881),1,8,0.4,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Química (Licenciatura) (1152881),2,4,0.2,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Química (Licenciatura) (1152881),3,3,0.15,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Química (Licenciatura) (1152881),4,1,0.05,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Química (Licenciatura) (1152881),5,4,0.2,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Química (Licenciatura) (99808),1,6,0.375,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Química (Licenciatura) (99808),2,3,0.1875,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Química (Licenciatura) (99808),3,2,0.125,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Química (Licenciatura) (99808),4,1,0.0625,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Química (Licenciatura) (99808),5,1,0.0625,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,53,Química (Licenciatura) (99808),6,3,0.1875,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Arquitetura e Urbanismo (1129147),1,5,0.11363636363636363,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Arquitetura e Urbanismo (1129147),2,6,0.13636363636363635,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Arquitetura e Urbanismo (1129147),3,7,0.1590909090909091,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Arquitetura e Urbanismo (1129147),4,11,0.25,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Arquitetura e Urbanismo (1129147),5,5,0.11363636363636363,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Arquitetura e Urbanismo (1129147),6,10,0.22727272727272727,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciência Da Computação (Bacharelado) (13446),1,4,0.06557377049180328,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciência Da Computação (Bacharelado) (13446),2,1,0.01639344262295082,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciência Da Computação (Bacharelado) (13446),3,9,0.14754098360655737,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciência Da Computação (Bacharelado) (13446),4,7,0.11475409836065574,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciência Da Computação (Bacharelado) (13446),5,13,0.21311475409836064,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciência Da Computação (Bacharelado) (13446),6,27,0.4426229508196721,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciências Biológicas (Licenciatura) (1152882),1,7,0.35,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciências Biológicas (Licenciatura) (1152882),2,2,0.1,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciências Biológicas (Licenciatura) (1152882),3,2,0.1,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciências Biológicas (Licenciatura) (1152882),4,4,0.2,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciências Biológicas (Licenciatura) (1152882),5,1,0.05,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciências Biológicas (Licenciatura) (1152882),6,4,0.2,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciências Biológicas (Licenciatura) (99802),1,8,0.25806451612903225,Curso em geral,nota
Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,52,Ciências Biológicas (Licenciatura) (99802),2,7,0.22580645161290322,Curso em geral,nota
