NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank
Ciência Da Computação (Bacharelado) (1452),UFU,MG,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.073170731707317,82,36
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.072289156626506,83,35
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.067796610169491,59,31
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.064516129032258,62,31
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.0602409638554215,83,32
Ciência Da Computação (Bacharelado) (107920),-,MA,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.053333333333334,75,21
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.052631578947368,76,22
Ciência Da Computação (Bacharelado) (1452),UFU,MG,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.051282051282051,78,24
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.0508474576271185,59,32
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.049180327868853,61,25
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.048387096774194,62,36
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.040404040404041,99,37
Ciência Da Computação (Bacharelado) (107920),-,MA,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.04,75,37
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.03960396039604,101,38
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.036363636363636,55,39
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.0344827586206895,58,26
Ciência Da Computação (Bacharelado) (14098),UFG,GO,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,4.032786885245901,61,26
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.031746031746032,63,36
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.031746031746032,63,37
Ciência Da Computação (Bacharelado) (127),UNB,DF,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.019607843137255,51,38
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.018867924528302,53,34
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.018181818181818,55,23
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.014285714285714,70,36
Ciência Da Computação (Bacharelado) (107920),-,MA,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.0131578947368425,76,39
Ciência Da Computação (Bacharelado) (107920),-,MA,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.0131578947368425,76,32
Ciência Da Computação (Bacharelado) (1452),UFU,MG,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.011764705882353,85,33
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4,64,33
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4,53,33
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4,63,37
Ciência Da Computação (Bacharelado) (2209),UECE,CE,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4,64,37
Ciência Da Computação (Bacharelado) (2209),UECE,CE,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4,65,33
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4,79,38
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4,53,25
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,3.9999999999999996,67,40
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.9903846153846154,104,34
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.987951807228916,83,39
Ciência Da Computação (Bacharelado) (107920),-,MA,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,3.986666666666667,75,41
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,3.9859154929577465,71,41
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,3.9850746268656714,67,42
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.9838709677419355,62,34
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,3.982608695652174,115,42
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.980769230769231,52,22
Ciência Da Computação (Bacharelado) (2209),UECE,CE,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.980769230769231,52,23
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.975,80,35
Ciência Da Computação (Bacharelado) (107920),-,MA,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,3.9736842105263155,76,34
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.968253968253968,63,26
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.9655172413793105,58,27
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.9545454545454546,66,28
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.953125,64,39
Ciência Da Computação (Bacharelado) (1452),UFU,MG,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.9529411764705884,85,31
Ciência Da Computação (Bacharelado) (2209),UECE,CE,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.952380952380952,63,35
Ciência Da Computação (Bacharelado) (2209),UECE,CE,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.9508196721311473,61,27
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",3.9444444444444446,54,38
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.9428571428571426,105,32
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.9411764705882355,68,36
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,3.939759036144578,83,35
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.9393939393939394,66,40
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,3.9344262295081966,61,34
Ciência Da Computação (Bacharelado) (1452),UFU,MG,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.929411764705882,85,35
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,3.928571428571429,56,40
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.9272727272727272,55,33
Ciência Da Computação (Bacharelado) (14098),UFG,GO,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.921875,64,29
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,3.920353982300885,113,38
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.91,100,37
Ciência Da Computação (Bacharelado) (1452),UFU,MG,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,3.9058823529411764,85,36
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,3.902912621359223,103,37
Ciência Da Computação (Bacharelado) (1452),UFU,MG,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,3.902439024390244,82,41
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.898305084745763,59,36
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,3.878787878787879,99,38
Ciência Da Computação (Bacharelado) (2209),UECE,CE,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.8769230769230774,65,39
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,3.875,56,38
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.873239436619718,71,26
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.8709677419354835,62,24
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.8706896551724137,116,37
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.8684210526315788,76,25
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.8676470588235294,68,40
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.864406779661017,59,34
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.8615384615384616,65,28
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.859154929577465,71,30
Ciência Da Computação (Bacharelado) (1452),UFU,MG,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.8588235294117648,85,37
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,3.8484848484848486,66,39
Ciência Da Computação (Bacharelado) (1452),UFU,MG,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.847058823529412,85,31
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,3.841269841269841,63,38
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.841269841269841,63,32
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.8392857142857144,56,33
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,3.8392857142857144,56,35
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.835820895522388,67,37
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.835616438356164,73,27
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.8333333333333335,66,40
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.828125,64,38
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.817307692307692,104,41
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.816901408450704,71,39
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.816901408450704,71,38
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.8153846153846156,65,33
Ciência Da Computação (Bacharelado) (107920),-,MA,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.810810810810811,74,40
Ciência Da Computação (Bacharelado) (127),UNB,DF,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.807692307692308,52,38
Ciência Da Computação (Bacharelado) (127),UNB,DF,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.8076923076923075,52,39
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.8076923076923075,104,40
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.807017543859649,57,28
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.8032786885245904,61,36
Ciência Da Computação (Bacharelado) (2209),UECE,CE,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.80327868852459,61,26
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.8028169014084505,71,39
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",3.798165137614679,109,39
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.792452830188679,53,35
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.7903225806451615,62,34
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,3.7876106194690267,113,39
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.7777777777777777,63,40
Ciência Da Computação (Bacharelado) (2209),UECE,CE,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.7777777777777777,54,27
Ciência Da Computação (Bacharelado) (2209),UECE,CE,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.7777777777777777,54,36
Ciência Da Computação (Bacharelado) (107920),-,MA,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.776315789473684,76,41
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,3.76056338028169,71,41
Ciência Da Computação (Bacharelado) (127),UNB,DF,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,3.76,50,39
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,3.758064516129032,62,39
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.757281553398058,103,41
Ciência Da Computação (Bacharelado) (127),UNB,DF,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.75,52,34
Ciência Da Computação (Bacharelado) (14098),UFG,GO,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,3.75,64,40
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.7419354838709675,62,37
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.741379310344828,58,27
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.738461538461539,65,29
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.7333333333333334,60,30
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,3.723404255319149,94,36
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.7211538461538463,104,35
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.719298245614035,57,31
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.7142857142857144,70,27
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.7115384615384617,52,28
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.7105263157894735,114,42
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.7066666666666666,75,38
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.6923076923076925,52,32
Ciência Da Computação (Bacharelado) (5485),USJT,SP,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.690909090909091,55,29
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.6901408450704225,71,35
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,3.685185185185185,54,40
Ciência Da Computação (Bacharelado) (14098),UFG,GO,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.683333333333333,60,28
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.6792452830188678,53,28
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.6785714285714284,56,29
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.6785714285714284,112,39
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.6750000000000003,80,36
Ciência Da Computação (Bacharelado) (2209),UECE,CE,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.6724137931034484,58,33
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,3.671641791044776,67,41
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.6666666666666665,66,40
Ciência Da Computação (Bacharelado) (127),UNB,DF,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,3.66,50,37
Ciência Da Computação (Bacharelado) (127),UNB,DF,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,3.653846153846154,52,39
Ciência Da Computação (Bacharelado) (107920),-,MA,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.6533333333333333,75,39
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,3.6507936507936507,63,40
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.6451612903225805,62,37
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,3.625,72,40
Ciência Da Computação (Bacharelado) (1452),UFU,MG,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.6153846153846154,78,30
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.6065573770491803,61,37
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.606060606060606,99,40
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.6,55,38
