NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,TP_PRES,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
2017,2564,1,10028,2402,13405,1,2503704,25,2,23,M,2012,2013,4,0,1,555,555,333,555,59.9,55.3,37.5,82,73,65,75,91,55,100,61.4,70.8,8.3,0,0,25,C,C,C,B,A,B,E,D,E,A,A,A,A,B,E,B,B,B,A,A,D,B,A,D,25,A,A,B,C,B,E,E,E,E,A,6,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,7,1,1,4,6,6,6,5,6,6,5,6,5,5,3,6,6,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,33,F,2004,2011,4,0,1,555,333,333,555,41,46.5,37.5,60,51,55,50,69,45,75,39.2,41.7,25,0,0,75,C,.,D,C,B,D,D,B,D,B,D,A,A,B,C,B,B,C,E,A,A,F,A,D,25,A,A,A,B,B,B,B,E,H,A,3,5,6,4,4,3,6,6,6,5,3,3,4,4,3,4,6,2,2,2,3,3,3,5,3,1,1,1,4,3,6,6,4,4,4,3,3,6,6,4,4,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,22,F,2012,2013,4,0,1,555,555,555,555,53.2,59.6,50,74,77,65,80,71,55,75,51.1,54.2,33.3,25,25,50,D,D,E,B,B,C,B,C,D,A,A,A,B,B,B,F,B,B,C,A,A,C,A,A,25,A,A,B,F,A,C,C,D,A,F,6,5,5,5,4,4,6,5,6,6,5,5,6,5,6,6,6,6,4,3,4,4,6,5,6,3,1,4,6,6,6,5,5,4,3,4,4,3,2,4,5,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,27,M,2008,2013,4,0,1,555,555,555,555,65.1,49,50,47.5,45,65,40,50,50,50,70.5,75,45,35,75,25,C,D,C,B,B,C,A,A,D,A,F,A,B,B,D,A,B,C,E,A,A,A,A,A,25,A,A,B,G,A,C,B,E,E,F,5,5,5,6,6,4,5,5,5,6,5,5,5,5,6,5,4,4,6,5,5,5,5,6,8,7,1,5,5,4,5,5,5,5,4,4,4,5,5,5,5,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,24,F,2011,2012,4,0,1,555,555,555,555,38.7,45.1,37.5,56.5,58,70,55,55,75,50,36.6,37.5,31.7,35,25,35,D,C,C,B,B,D,B,C,B,A,A,A,A,B,B,C,A,A,A,A,F,F,A,A,25,A,A,B,C,B,D,B,E,E,F,6,6,5,6,6,5,6,4,5,5,5,5,6,5,5,6,5,5,5,7,3,3,5,6,5,7,7,3,6,5,6,6,5,6,4,5,5,5,6,5,5,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,22,F,2012,2013,4,0,1,555,555,555,555,30.7,44.1,37.5,54,56,60,55,52,60,50,26.2,25,33.3,25,25,50,D,D,C,C,C,D,B,B,C,A,A,A,B,B,B,F,B,B,A,A,A,D,A,A,25,A,A,B,F,A,A,B,E,A,A,4,5,5,4,4,3,5,5,6,4,4,4,5,4,3,5,6,5,3,2,2,3,4,4,3,2,1,1,5,4,6,5,5,4,1,2,4,3,3,3,4,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,22,M,2012,2013,4,0,1,555,555,555,333,58,49.2,50,48,0,0,0,96,80,100,60.9,66.7,28.3,35,50,0,E,C,A,E,C,C,B,A,D,C,A,B,B,C,A,A,A,A,A,A,A,B,A,A,26,B,A,B,A,B,E,C,E,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,7,7,5,6,6,6,6,6,6,5,6,6,6,5,6,6,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,29,M,2006,2013,4,0,1,555,555,555,555,54.5,46.7,37.5,60.5,73,65,75,48,60,45,57.1,62.5,26.7,20,25,35,C,C,C,B,B,C,C,D,D,A,A,A,A,B,B,E,B,B,A,A,A,A,A,A,25,A,A,A,C,B,B,D,E,H,A,5,5,4,4,5,5,4,4,4,3,3,3,4,3,5,3,4,4,3,2,3,7,4,5,5,1,1,2,4,4,5,5,5,5,4,6,3,3,1,4,4,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,29,F,2010,2012,4,0,1,555,333,555,555,33.8,44.9,37.5,56,39,75,30,73,65,75,30.1,33.3,11.7,0,25,10,C,C,C,A,A,A,B,D,C,A,D,A,A,B,D,A,A,C,E,A,A,F,A,A,25,A,A,B,C,B,D,C,B,E,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,6,6,1,6,1,3,6,6,6,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,22,F,2012,2013,4,0,1,555,333,555,555,62.7,30,50,0,0,0,0,0,0,0,73.6,79.2,41.7,0,25,100,C,C,B,A,A,C,A,D,E,A,D,A,C,D,E,E,A,C,A,A,A,B,A,B,25,A,B,B,G,B,D,E,E,H,A,6,6,6,6,6,4,6,6,6,6,4,6,6,4,6,6,6,6,4,4,3,3,6,6,6,1,1,4,5,5,6,6,3,5,3,3,3,5,5,6,4,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,21,F,2013,2014,1,0,1,555,555,555,555,44.6,52.7,37.5,75.5,80,80,80,71,55,75,41.9,45.8,20,10,0,50,C,C,C,B,B,A,B,B,C,A,D,A,D,D,B,F,A,A,A,A,F,F,A,A,23,A,A,B,C,A,C,C,E,E,A,6,6,6,6,6,5,6,6,5,5,2,5,6,3,6,6,2,2,5,3,3,5,6,6,6,1,1,6,6,5,6,6,6,6,1,8,8,5,6,6,6,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,25,M,2010,2013,4,0,1,555,555,555,555,42.7,61.1,62.5,59,71,75,70,47,55,45,36.6,37.5,31.7,50,25,20,D,D,B,B,B,D,C,B,B,B,D,A,B,B,C,C,A,A,A,A,A,C,A,A,23,A,A,D,G,B,E,C,E,E,A,6,5,6,6,6,5,6,6,6,5,6,5,5,4,5,5,6,5,5,4,5,5,5,6,8,5,5,6,5,6,5,6,5,5,5,5,5,4,5,6,6,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,25,M,2012,2013,4,0,1,555,555,555,555,45.6,53.8,50,59.5,68,60,70,51,75,45,42.9,45.8,26.7,20,25,35,D,D,C,B,B,C,B,D,C,A,D,A,B,B,B,D,B,B,A,A,A,A,A,D,25,A,A,B,C,B,B,C,E,A,E,4,4,5,5,5,5,5,5,4,4,5,4,4,4,6,6,6,6,5,4,5,5,6,5,4,1,1,4,5,4,5,5,5,5,4,4,4,4,4,6,5,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,21,F,2012,2013,4,0,1,555,336,555,555,37.5,52.3,37.5,74.5,78,70,80,71,55,75,32.6,33.3,28.3,0,50,35,C,C,C,B,B,C,B,A,D,A,D,A,B,B,B,E,A,E,E,A,A,A,A,E,25,A,A,B,A,B,B,B,E,A,A,6,4,5,6,6,6,6,6,6,6,6,6,6,5,6,6,4,4,5,5,5,5,6,6,6,1,1,4,5,5,5,6,5,5,3,5,5,4,4,6,6,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,24,M,2009,2011,1,0,1,555,555,555,333,55.7,63.3,62.5,64.5,74,50,80,55,75,50,53.1,62.5,0,0,0,0,D,D,D,D,D,D,A,A,D,A,B,A,C,D,B,E,A,A,A,H,F,F,A,A,25,A,A,B,C,B,D,B,E,E,A,6,4,5,5,6,4,6,6,6,5,6,4,5,4,4,5,4,4,4,4,5,5,4,5,5,8,8,8,4,4,5,4,4,3,3,3,2,2,1,6,6,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,30,M,2006,2011,4,0,1,555,555,555,555,48.4,70,75,62.5,60,60,60,65,25,75,41.2,45.8,15,20,0,25,E,D,A,C,C,D,D,D,C,A,D,A,A,A,B,D,B,E,D,A,A,D,A,A,25,A,A,B,B,B,A,B,E,H,A,4,4,2,3,3,5,6,5,5,5,5,4,4,1,3,4,4,6,6,2,4,5,5,5,4,8,8,3,5,4,6,4,4,4,2,3,5,4,1,3,7,3,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,23,M,2011,2012,1,0,1,555,333,333,333,31.5,19.7,12.5,30.5,61,65,60,0,0,0,35.4,41.7,0,0,0,0,C,C,D,A,A,A,D,D,E,A,B,A,D,B,D,D,A,A,B,A,E,F,A,A,25,A,A,A,G,B,C,C,E,H,C,6,6,6,6,6,6,6,6,4,6,6,6,6,1,6,6,6,6,6,6,6,2,2,6,6,6,1,1,6,4,6,1,1,3,1,1,1,1,1,6,5,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,32,F,2007,2016,1,0,1,555,555,555,555,31.1,48.4,25,83.5,75,55,80,92,60,100,25.3,29.2,3.3,0,0,10,E,D,A,D,D,D,B,B,E,A,A,A,D,C,B,F,A,B,B,A,A,A,A,A,25,A,A,B,B,A,C,B,E,H,C,6,4,5,4,6,6,6,6,6,4,5,4,6,8,4,6,3,3,5,3,2,1,5,6,5,8,8,7,5,2,6,5,7,6,3,4,3,8,3,6,1,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,39,M,2012,2013,1,0,1,555,555,555,555,70.7,67.6,75,56.5,43,55,40,70,50,75,71.7,75,53.3,50,50,60,C,D,C,A,B,B,B,D,D,B,F,A,A,A,C,C,B,F,E,A,A,A,A,A,25,A,D,B,C,B,B,B,E,A,F,6,3,6,6,3,1,6,6,6,6,3,4,6,3,6,6,2,4,1,1,5,5,6,4,6,3,1,1,6,6,6,3,6,2,1,5,4,2,1,6,1,2,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,23,M,2010,2011,1,0,1,555,555,555,555,32.1,56.4,50,66,57,65,55,75,75,75,24,25,18.3,20,0,35,C,C,C,B,B,C,B,A,D,A,F,A,A,B,B,G,B,B,B,A,A,D,A,A,23,A,A,B,H,A,E,C,E,C,A,6,6,4,5,4,3,6,6,6,5,4,3,4,2,2,5,1,1,1,2,4,5,6,4,1,3,8,5,3,3,5,6,3,3,1,1,1,4,3,2,5,1,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,22,F,2012,2013,1,0,1,555,555,555,555,55.9,56.3,37.5,84.5,92,60,100,77,85,75,55.8,58.3,41.7,50,25,50,C,C,E,C,D,C,A,D,C,A,D,A,B,B,B,F,B,F,E,A,F,F,A,A,23,A,A,B,C,B,B,B,E,H,C,3,4,4,2,4,5,5,4,4,4,1,2,5,1,6,6,6,4,6,4,4,4,4,5,3,8,8,1,4,1,4,4,5,4,1,8,8,1,1,5,4,3,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,26,M,2009,2013,1,0,1,555,555,555,555,41.9,41,25,65,76,80,75,54,70,50,42.2,41.7,45,35,0,100,C,C,E,C,B,B,C,D,E,A,B,A,B,D,E,A,A,B,A,A,D,F,A,A,25,A,A,B,K,A,C,C,E,A,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,6,6,6,6,6,6,6,6,6,6,5,3,6,6,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,23,F,2011,2013,1,0,1,555,336,336,555,36.1,45,75,0,0,0,0,0,0,0,33.1,37.5,8.3,0,0,25,C,C,C,B,D,A,C,D,E,A,B,A,A,D,E,C,A,B,A,A,B,D,A,A,25,A,A,B,A,A,C,C,E,A,A,5,6,6,6,6,6,6,6,5,5,5,4,6,5,6,6,6,6,6,5,6,5,6,6,6,3,8,4,5,5,6,5,5,6,4,5,4,5,2,5,4,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,27,F,2008,2013,1,0,1,555,555,555,555,40.3,53.4,50,58.5,65,65,65,52,60,50,35.9,37.5,26.7,20,25,35,D,D,C,B,B,D,A,C,C,A,A,A,B,B,B,B,A,C,C,A,A,A,A,A,23,A,A,B,C,B,C,B,E,A,A,4,4,4,2,4,3,4,4,3,4,2,2,3,2,3,4,4,4,3,2,1,1,3,4,4,1,1,4,4,3,4,2,4,4,1,1,1,2,1,3,3,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,30,F,2004,2012,1,0,1,555,555,555,555,34.9,50.8,50,52,33,65,25,71,55,75,29.6,33.3,8.3,0,0,25,D,D,A,C,C,D,B,D,C,C,A,A,A,D,B,C,A,C,A,A,F,F,A,A,25,E,A,B,C,B,E,E,E,E,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,5,6,6,7,7,7,6,6,6,6,7,6,5,5,5,5,7,6,5,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,36,F,2000,2010,4,0,1,555,555,555,555,31.8,47.5,37.5,62.5,74,90,70,51,75,45,26.6,29.2,11.7,0,25,10,C,C,C,A,A,B,A,D,D,A,A,A,B,A,B,C,A,F,C,A,A,A,A,A,25,A,A,B,C,A,B,B,E,A,A,6,6,6,6,6,6,6,6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,5,5,5,6,6,6,6,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,37,F,2001,2010,4,0,1,555,333,555,555,46.3,57.1,62.5,49,27,35,25,71,55,75,42.7,45.8,25,0,50,25,D,D,A,B,B,C,D,A,D,A,A,A,A,B,B,F,D,D,E,A,A,A,A,A,25,A,A,A,A,B,B,B,E,H,C,4,4,4,2,4,5,5,5,4,3,4,4,4,2,4,3,3,7,4,7,4,4,4,5,7,1,1,1,6,4,5,2,2,5,2,8,8,7,7,4,2,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,29,F,2006,2011,4,0,1,555,333,555,555,27.3,44.1,37.5,54,77,65,80,31,75,20,21.7,25,3.3,0,0,10,C,D,A,C,D,C,B,D,C,A,F,A,A,B,B,F,A,E,C,A,A,A,A,A,25,A,C,E,K,B,A,A,E,E,A,3,3,4,4,4,5,6,6,6,6,3,3,5,4,4,4,1,1,4,1,4,3,4,4,4,1,1,4,4,5,5,1,2,4,1,3,3,3,2,1,2,3,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,30,M,2005,2012,4,0,1,555,555,555,555,64.1,73.8,75,72,78,70,80,66,50,70,60.9,66.7,28.3,10,0,75,D,D,C,B,A,C,B,D,C,B,B,A,B,B,C,C,A,E,E,A,A,F,A,A,23,A,A,B,G,B,E,D,E,H,A,6,4,5,6,6,4,6,6,6,6,5,4,5,4,3,4,6,6,6,4,5,3,4,4,5,8,8,2,4,5,6,2,1,4,4,2,2,2,6,6,4,2,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,24,F,2010,2012,4,0,1,555,555,555,555,54.3,44.9,37.5,56,65,65,65,47,55,45,57.4,62.5,28.3,10,25,50,D,D,B,D,C,D,B,C,D,A,D,A,B,E,B,D,A,B,A,A,A,D,A,C,25,A,A,B,C,A,C,B,E,H,A,5,4,3,4,4,5,5,5,6,5,4,4,4,4,4,5,5,5,5,3,5,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,26,M,2010,2012,4,0,1,555,336,333,333,35.2,45,75,0,0,0,0,0,0,0,31.9,37.5,0,0,0,0,.,.,.,.,.,.,.,.,.,A,B,A,A,A,E,C,B,A,A,G,B,C,A,A,23,A,A,B,C,B,D,B,E,H,C,5,5,4,5,5,4,5,5,5,5,4,4,4,4,5,5,5,5,5,3,4,4,5,4,4,3,3,3,4,5,5,4,5,5,5,4,4,3,2,5,5,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13405,1,2503704,25,2,44,F,1990,2012,4,0,1,555,555,555,555,48.2,67.2,75,55.5,62,50,65,49,65,45,41.9,45.8,20,35,25,0,C,C,D,B,B,C,A,A,E,B,D,A,B,B,C,E,B,E,E,A,A,F,A,A,23,A,C,C,G,A,B,B,E,H,A,3,4,3,5,5,5,5,5,5,5,5,5,4,3,5,5,3,3,3,5,4,3,5,6,4,2,2,2,4,4,6,4,3,4,2,2,1,4,5,4,3,3,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
